   -27,   -13,   295
   -20,    25,   389
   -47,    -1,   544
  -119,   109,   934
  -156,    63,  1181
  -167,    68,  1405
  -117,     2,  1408
    12,   -89,  1181
    15,   -23,  1095
   -21,   -12,  1375
    61,  -170,  1566
     6,  -142,  1560
    28,  -147,  1750
   -31,  -260,  1622
   -32,  -384,  1589
   -33,  -426,  1573
   -38,  -498,  1451
   -72,  -619,  1510
  -136,  -681,  1585
  -142,  -767,  1503
  -155,  -814,  1276
  -180,  -763,  1011
  -187,  -704,   804
  -158,  -665,   675
  -129,  -585,   518
   -93,  -479,   446
   -27,  -454,   423
     8,  -427,   469
    70,  -327,   512
   134,  -290,   512
   171,  -325,   514
   177,  -241,   494
   172,  -123,   465
   163,   -59,   470
    91,    -6,   530
    61,    86,   627
    43,   160,   689
    17,   123,   743
     7,   111,   840
  -147,   233,  1063
  -174,   277,  1196
  -244,   150,  1286
  -314,    75,  1552
  -358,   102,  1517
  -363,   113,  1449
  -384,   -27,  1424
  -442,  -148,  1353
  -457,  -238,  1393
  -396,  -460,  1641
  -334,  -635,  1716
  -325,  -690,  1734
  -338,  -793,  1689
  -328,  -827,  1509
  -323,  -810,  1429
  -274,  -775,  1314
  -246,  -716,  1099
  -225,  -650,   943
  -176,  -564,   923
  -121,  -528,   773
   -70,  -572,   625
   -34,  -493,   525
    12,  -326,   446
    90,  -214,   375
   116,  -205,   305
   107,  -105,   250
   104,   -15,   220
   124,   -14,   217
   116,    12,   283
   103,   -66,   371
    77,  -127,   393
   -64,   -49,   721
   -69,   -19,   922
  -132,    52,  1083
   -96,   104,  1175
   -92,   -38,  1051
  -167,   -11,  1330
  -248,    28,  1315
  -339,    62,  1525
  -265,  -191,  1496
  -350,  -118,  1341
  -333,  -150,  1454
  -311,  -420,  1312
  -384,  -396,  1409
  -376,  -418,  1381
  -370,  -513,  1517
  -374,  -609,  1636
  -391,  -754,  1551
  -417,  -805,  1345
  -376,  -896,  1222
  -378,  -979,  1133
  -325,  -883,  1020
  -268,  -840,   893
  -197,  -857,   749
  -172,  -772,   703
  -151,  -787,   587
  -110,  -709,   538
   -83,  -555,   507
   -47,  -514,   418
   -20,  -367,   412
    61,  -246,   459
   108,  -301,   406
   161,  -288,   443
   208,  -189,   472
   216,  -136,   392
   212,  -196,   302
   165,  -208,   395
   141,     7,   505
    57,   -13,   477
    18,   -11,   730
   -13,   -52,   941
   -78,  -145,  1069
   -96,   -66,  1212
  -115,  -109,  1294
  -185,  -141,  1314
  -275,  -126,  1530
  -299,  -157,  1517
  -268,  -187,  1399
  -216,  -337,  1259
  -289,  -359,  1233
  -360,  -303,  1428
