   -86, -1223,   608
  -386,    41,  2483
  -111, -1113,   874
  -585,    32,  -357
  -187, -1014, -1165
   347, -1432, -1637
   440, -2146,  -458
   536, -1238,  3605
 -1122,  -134, -2404
   -37,  -426, -2458
   833, -1338,  2544
   439,  -948,  1698
  -242,  -626, -1184
  -790,  -622,   813
  -923,  -533,  3053
  -748, -2554,   372
  -193, -2920,   149
 -1733,   409,   471
 -1540,  1120,  1082
  -381,  -933,   569
   710, -2246,  1626
 -2043,  -532,   289
 -2719,  1966,  1700
 -1737, -1038,   920
 -1474, -1342, -2989
 -1454, -1481, -1607
 -1966,  -514,  1699
  -976,  -354,  1794
   209, -2899,  1157
  -626,  -728,   298
  -799,   350,   659
  -607,  -298,   521
  -793,  -438,  1406
  -384, -2277,   -79
   188, -2733, -2054
   -59, -1095,  -433
    96, -1260,   608
   402, -2130,   285
  -186, -1869,  -373
  -922,  -871,  -657
 -1162,   272,   813
 -1478,  1283,  2178
  -974,   -74,   315
   754, -3454,    -6
 -1221,  -520,  1750
 -2698,  1955,  1893
 -2103,  -204,   498
  -922, -1335,   169
   502, -2027,   902
   215,  -640,  1090
  -322,   237,  1700
  -129, -1276,   612
  -127, -1936,  -566
  -349, -1821,  -258
  -578, -1373,   152
 -1148,  -198,   879
  -678,   963,  1571
  -132, -2102, -1032
   -35, -2454,  -859
 -1241,  -903,    60
 -1542,  -173,   570
 -1224,   223,   368
  -507,  -918,   223
  -834,  -855,    64
 -1595,   416,   661
 -1451,   885,  1463
 -1442,   413,  1042
  -523,  -218,  1804
  -462,  -413,  2912
  -972,   368,  2374
  -603,   787,  1432
  -105,   -29,  1985
  -275,    18,  2252
 -1078,  -310,  1664
 -1092, -2118,   978
  -983, -1678,   900
 -1323, -1065,   787
  -779, -2599,  -102
    74, -3052,  -668
  -113, -1749,    17
   -45, -1329,   453
  -452,  -600,    36
  -884,   438,   221
  -682,   250,   705
  -148,  -539,  1681
  -330,  -424,  1112
  -679,  -514,    59
  -840,    45,  -158
  -573,   265,   573
  -629,   386,  1451
  -954,   371,   861
  -847,  -140,   117
  -792,   350,   -24
 -1115,  1197,  -164
 -1682,  1820,  -338
 -2033,  2209,  -896
 -1713,  1674, -1394
 -1298,  1051, -1041
 -1727,  1209,  -818
 -2376,  1540,  -589
 -1780,  -210,  -101
  -958, -1003,   132
 -1111,  -540,  -277
 -1242,    64,    -9
  -388, -1766,   201
   243, -2492,  -165
  -442,  -628,   728
  -949,  -455,  -246
  -317, -1892,  -579
  -340, -1169,    86
  -455,  -401,   803
    88, -1726,   334
   -32, -1943,    16
  -472, -1522,   179
  -683, -1517,    73
 -1121,  -889,  -108
 -1133,  -145,   522
  -952,    -7,   688
  -932,    21,   693
 -1111,   452,   789
 -1185,   558,  1151
 -1278,   345,   532
 -1423,    52,   -68
 -1768,   571,    -4
 -2338,  1812,  1451
 -1716,   720,  2211
 -1401,  -478,  1877
 -1417,  -427,  1797
 -1377,  -590,   464
 -1042,   -12,   452
  -386,  -884,    60
  -519,  -726,  -143
  -453,  -936,  -231
  -412, -1163,  -584
  -519, -1022,  -519
  -636,  -793,  -442
  -630,  -615,  -393
  -496,  -861,  -220
  -905,  -574,   135
 -1358,  -149,   475
 -1476,   125,   338
 -1702,   -71,   -99
 -1983,   434,   179
 -2113,   717,   569
 -2187,   990,   753
 -2144,   959,   922
 -1815,   839,  1207
 -1316,   402,  1055
 -1028,   185,   780
  -830,   -48,   812
  -710,  -307,   722
  -803,  -921,   249
    54, -2350,  -469
  -106, -2350, -1996
  -798,  -342,  -400
  -888,  1127,  1939
   134, -1480,    76
  1072, -3131, -1127
  -578,  -875,   159
 -1609,  1056,  1059
  -503,  -721,    13
    72, -1491,  -194
 -1330,   -10,   130
 -1110,   -97,   444
   -66, -1083,  1029
  -889,  -407,   536
 -1397,  -109,   767
 -1260,  -609,  1212
 -1869,  -210,  1312
 -2073,    21,  1156
 -1913,   524,  1609
 -2297,   679,  2390
 -2018,   413,  2069
 -1592,  -527,  1967
 -1389,  -818,  1060
 -1357,  -577,   490
  -686, -1221,   108
  -283, -1266,    18
  -141, -1361,  -712
  -408,  -838,   303
  -918,   953,  1970
  -503, -1196,  -322
   841, -2348,  -289
   388, -1427,   260
   246, -1664,  -376
  -130, -2259,  -733
 -1068, -1063, -1070
 -1220,  -238,  -716
 -1170,   315,   331
    -9,  -660,  1974
   360, -1212,  1196
  -582,   119,   594
  -667,   567,   456
  -425,   248,   533
   118, -2066, -1001
 -1779,  -678,  -566
 -2958,  1989,   479
 -2584,  1334,   957
 -2330,   623,  1333
 -1417, -3050,   949
   -11, -3588,  -594
   185, -3593,  -174
 -1292, -2152,  -793
 -2687,   -19, -1344
 -2730,  1195,  -808
 -2799,  1350,  1179
 -2395,  -911,   187
  -135, -3519,  1360
  -253, -2065,   508
   137, -3086,   780
   508, -3905,  -551
  -237, -3007,  -726
 -2342,  -934,    50
 -3526,  -404, -1555
 -3473,   915, -2092
 -3159,  1863,  -636
 -3597,  1335,  -165
 -3502, -2380, -1629
  -413, -3821, -3027
  -252, -2562,   542
  -816,   -17,   631
  -836,   -55,   683
  -760,  -189,   645
  -724,  -210,   677
  -678,  -271,   715
  -716,  -218,   811
  -761,     1,   747
  -882,   376,   589
 -1042,   533,   636
 -1205,   180,   634
 -1389,   224,   499
 -1354,  -119,    61
 -1236,  -422,   -34
 -1114,  -667,   186
  -830, -1315,   -60
  -240, -2083,   188
  -450, -1679,  -115
  -786,  -924,  -198
  -830,  -601,  -412
 -1156,   159,  -226
 -1502,   797,   342
 -1570,   740,   712
 -1448,   462,  1117
 -1333,   212,  1077
  -733,  -768,  1416
   118, -1789,  1672
  -129, -1303,   903
  -340,  -132,   605
  -332,   133,   930
  -188,   732,  1307
    -4,  1074,  2713
   105,  -166,  3088
   -74, -1173,  2444
  -529, -1059,  1661
  -755, -1267,  1037
  -590, -1149,    80
  -590, -1348,  -638
  -434,  -750,  -181
  -217,  -101,  1328
    30,   189,  2267
  -140,   343,  1846
  -147,   -50,   912
   -91,  -329,   460
  -249,   -71,   879
   -72,  -148,  1300
   -36,   272,  1800
   171,   585,  1634
   324,  -279,  1540
  -286,  -396,   373
  -768,  -624,  -284
  -961,  -866,    85
 -1049,  -829,   -22
  -921,   106,    69
   187,   571,  2047
  1121,   368,  3647
   785,   263,  2993
   234,  -139,  1519
  -968,  -129,    29
 -1372,  -911,  -598
 -1481, -1206,  -668
 -1294,  -883,  -467
  -517,  -842,   828
    52,    14,  2322
   782,  1068,  2865
  1156,  1197,  2942
   -12,  1426,  2577
 -1821,  1443,  1091
 -2239,   443,  -159
 -1814,  -300,  -755
 -1020, -2117,  -770
  -528, -2296,  -335
   -93, -1448,   878
   325,  -552,  2669
    65,   735,  2982
   133,   818,  2716
  -200,   827,  1997
  -791,   661,  1454
  -860,   -86,   421
 -1144,  -285,  -398
 -1453,   -41,  -235
  -714,  -511,  -111
  -254,  -588,   212
  -257,    99,   888
  -223,   451,  1515
  -139,   637,  1767
  -366,   728,  1413
  -324,   536,  1172
   183,    57,   910
   236,   257,   905
   505,   582,  1196
   763,   782,  1593
   546,   693,  1326
   556,   589,  1429
   505,   465,  1420
   291,   146,  1120
   337,   -78,  1072
   180,  -277,   879
   -81,  -521,   271
  -265,  -600,    39
  -267,  -642,   105
  -268,  -657,   253
  -246,  -759,   292
  -209,  -646,   507
  -233,  -337,   615
  -234,     3,   942
  -210,   300,  1044
  -164,   561,  1276
    58,   815,  1681
   104,  1014,  1802
   490,  1104,  2191
   735,  1132,  2320
   660,   941,  2088
   672,   657,  2127
   516,   435,  2007
   106,   259,  1225
   207,    89,  1091
   -11,    31,   647
  -187,    66,   235
  -122,   204,   296
  -289,   237,    51
  -396,   274,  -115
  -500,   298,   -42
  -547,   200,   149
  -463,   123,   604
  -445,  -131,  1064
  -157,  -470,  1415
    87,  -850,  1858
   220, -1205,  1991
   318, -1304,  2128
   319, -1156,  2131
   -21,  -991,  1522
   -65,  -807,  1188
  -255,  -630,   610
  -366,  -760,   341
  -794,  -932,   133
  -837,  -493,   407
 -1272,   -91,   107
 -1178,   405,   875
  -632,   317,   781
  -770,   342,   897
 -1107,   465,  1001
  -915,   486,  1313
  -593,   592,  1650
  -447,   992,  2437
  -764,   832,  2452
 -1154,   923,  1389
  -517,   123,   604
  -232,  -218,   992
  -612,  -137,   800
  -434,  -102,  1000
  -558,   -74,   939
  -620,  -376,  1014
  -270,  -565,  1494
  -172,  -558,  1561
  -218,  -179,  1330
  -448,  -269,   846
  -461,  -580,   725
  -705,  -406,   560
 -1143,  -114,   444
  -961,  -159,   741
 -1409,  -289,   619
 -1146,  -155,   601
 -1336,  -451,   766
 -1335,  -484,   376
  -847,    30,   939
  -620,   152,  1490
 -1236,   129,  1205
 -1615,   396,   998
 -1610,   313,   585
 -1417,  -138,   289
 -1199,  -380,   141
  -753,  -322,   848
  -789,  -171,   951
  -743,  -134,   604
  -863,  -213,   691
  -695,  -514,  1206
  -771,  -476,   589
  -833,  -180,   843
  -776,  -429,  1157
 -1029,  -419,   847
  -778,  -214,   889
  -601,   416,  1329
  -445,   848,  1645
  -488,  1414,  2364
  -650,  1030,  2463
 -1043,   239,  1607
  -484,   338,  1411
    67,   365,   940
   -72,   -36,   445
  -222,    25,   409
   105,   307,   661
    49,    -3,   275
  -296,  -453,   -57
  -702,  -709,  -635
 -1146,  -976,  -588
 -1432, -1209,   847
 -1109,  -520,  2006
  -779,  -106,  2220
  -345,   677,  2606
  -375,   860,  2595
  -459,  1372,  3349
 -1074,  1791,  3057
 -1441,  1067,  1448
 -1220,   501,   131
  -714,   126,   149
  -176,  -209,   645
  -319, -1127,   431
  -711, -1355,   227
 -1045,  -769,  -195
  -905,  -406,   257
 -1575,    89,   360
 -1744,  1512,   736
  -184,  1256,  2500
  -658,   852,  1845
  -902,   983,  2131
 -1315,  1007,  2023
 -1006,   828,  2743
 -1317,    51,  1905
 -1068,  -161,   141
  -890,  -422,  -312
 -1330,  -413,  -992
 -1388,  -126,   191
 -1276,  -499,  1344
  -407,  -382,  2873
  -412,   -48,  1689
   -82,    84,  1304
  -285,   262,   552
  -359,  -150,   598
  -453,  -674,   981
  -623,  -337,  1126
  -783,   929,  2047
  -999,  1511,  1999
 -1499,  1893,  2391
 -1825,  1510,  1970
 -1822,  1384,  1910
 -1841,   394,   450
 -1354,  -222,    -7
  -987,  -228,   -82
  -583,     0,   256
  -125,  -677,   531
  -236, -1057,   299
  -528,  -974,    40
 -1271,  -547,  1115
  -627,   169,  3414
  -949,   444,   811
 -1004,  1008,  1001
  -723,   988,  1198
  -595,   486,   859
  -928,  1030,  2365
 -1948,  1510,  2943
 -2200,  1191,  1542
 -1942,   965,  1321
 -1400,   -80,  -710
  -341,  -507,   336
  -550,  -564,    28
  -331, -1055,   110
    76, -1559,   133
  -135, -1195,  -125
  -711,    99,   428
  -772,   617,  1057
  -786,   921,  1084
  -577,  1319,  1446
  -498,  1752,  2010
  -610,  1682,  2774
 -1473,  1667,  1675
 -1275,  1076,   720
  -679,   311,   518
  -113,   -47,   486
   292,   -50,  1286
    82,   -98,  1028
  -220,  -162,    47
    89,  -114,   171
   686,  -550,   485
  1378, -1039,  1012
  1039, -1156,   528
   434, -1005,   453
   -62,  -516,   267
  -310,   -18,     1
  -276,   172,   532
  -450,   210,   413
  -713,   471,   477
  -874,   437,   403
 -1111,  1378,   609
 -1351,  2444,  1311
 -1667,  2720,  1432
 -2123,  2635,   959
 -1635,  1802,  1100
 -1153,   743,   512
  -550,   114,   683
  -384,   240,  1372
  -462,    50,   625
  -106,    61,   888
  -315,  -139,   720
  -480,  -576,    91
   -61, -1147,   687
    91, -2116,  1065
   144, -2160,  1040
   227, -1250,   991
    -3,  -529,   188
  -261,  -277,   452
  -656,   107,   163
  -521,   408,   774
  -376,   265,  1086
  -416,   394,  1011
  -784,   677,  1355
  -834,   803,  1315
 -1131,  1296,  1960
 -1406,  1456,  1870
 -1243,  1267,  1385
  -620,  1106,  1804
  -670,  1105,   544
  -578,   943,  1028
  -517,   303,  1097
  -552,  -161,   895
  -405,  -598,  1653
   -33, -1018,  2241
   207, -1243,  1500
   274,  -985,  1247
   169,  -997,   976
    74,  -971,   843
   -50,  -595,   738
  -350,   -20,   542
  -290,    81,   629
  -330,   118,   497
  -536,   398,   509
  -992,  1021,   747
  -911,  1545,   535
  -878,  1760,   943
  -840,  1781,  1004
  -819,  1310,   961
  -811,   692,   638
  -783,    54,   139
  -507,  -565,   459
  -259, -1019,   490
   149, -1247,   737
   355,  -976,  1313
   176,  -609,  1211
    86,  -355,  1145
   -67,  -243,   712
  -277,   312,   624
  -426,   438,   434
  -521,   394,   192
  -803,   454,   124
 -1217,   736,   239
 -1363,   767,   587
 -1692,   907,   779
 -1698,  1280,  1677
 -1982,  1369,  1767
 -1694,  1170,   687
 -1027,   954,   768
  -842,   399,   870
  -614,  -116,   847
  -573,  -330,   748
  -248,  -719,   533
  -259,  -853,   561
  -445, -1094,   469
  -170,  -625,  1378
   -96,  -501,  1011
  -180,  -118,  1124
  -224,   -42,   975
  -336,   -61,   793
  -432,   -16,   625
  -502,   100,   545
  -635,   164,   337
  -998,   245,   142
 -1151,   594,   234
 -1170,   837,   308
 -1446,  1011,   -42
 -1490,  1104,    84
 -1333,  1028,    51
 -1249,  1050,   285
 -1206,  1113,   596
 -1364,  1384,   716
 -1447,  1427,   754
 -1489,  1164,   563
 -1283,   588,    31
  -889,    80,    66
  -683,  -271,   496
  -622,  -575,   582
  -435,  -988,   685
  -290, -1346,   643
  -136, -1604,   870
  -117, -1552,   722
   -97, -1305,   792
   -88, -1120,   868
  -188,  -850,   975
  -351,  -340,   667
  -349,   107,   737
  -385,   216,   670
  -632,   397,   449
  -946,   577,   218
  -971,   917,   247
  -955,  1161,   589
  -891,  1254,   767
  -764,  1342,  1132
  -467,  1108,  1143
  -267,   813,  1112
  -159,   573,   867
    -6,   304,   601
   132,   102,   837
   139,   108,   896
   188,    12,   967
   189,  -284,   857
    60,  -290,   774
    66,  -287,   733
   107,  -399,   769
    45,  -515,   705
    17,  -515,   946
    37,  -385,  1224
   172,  -235,  1235
   190,  -103,  1143
   201,  -109,  1257
