 -962,   416,  2717
  -967,   288,  2366
 -1216,   417,  1969
 -1454,   864,  1486
 -1452,   945,   856
 -1174,   492,   152
 -1006,   385,  -335
 -1014,   391,  -504
  -779,   -81,  -466
  -568,  -433,  -470
  -478,  -745,  -303
  -444, -1069,  -142
  -596, -1247,    63
  -962, -1451,   434
 -1171, -1159,  1533
 -1370, -1095,  2117
 -1137, -1104,  3246
  -935,  -941,  3070
  -905,  -466,  3156
 -1055,    72,  2677
 -1074,    41,  2088
 -1185,    60,  1901
 -1409,   477,  1642
 -1660,   904,  1276
 -1397,   665,   704
 -1159,   541,   212
  -974,   410,  -211
  -757,   180,  -432
  -647,    -2,  -484
  -463,  -383,  -443
  -324,  -905,  -401
  -541, -1116,  -161
  -630, -1531,   111
 -1076, -1457,   900
 -1141,  -813,  2292
  -889, -1631,  1567
  -989, -1337,  2953
  -762, -1302,  2356
  -961,  -765,  2591
 -1271,    42,  2900
 -1298,   366,  2336
 -1294,   302,  1995
 -1471,   503,  1472
 -1551,   775,  1098
 -1305,   499,   778
 -1182,   378,   198
 -1078,   376,  -284
  -804,    38,  -491
  -494,  -462,  -588
  -390,  -766,  -560
  -364, -1079,  -327
  -389, -1356,  -206
  -607, -1779,   220
  -953, -1757,  1695
 -1104, -1625,  2276
 -1019, -1184,  2912
  -910,  -681,  3008
  -875,  -303,  3213
 -1118,    59,  2648
 -1325,   293,  2122
 -1666,   733,  1834
 -1758,   890,  1264
 -1527,   672,   476
 -1349,   584,     8
 -1148,   406,  -298
  -837,   110,  -331
  -710,   -16,  -547
  -424,  -624,  -545
  -293, -1219,  -472
  -453, -1497,  -153
  -642, -1695,   386
 -1067, -1685,  1345
 -1194, -1540,  2339
 -1125, -1525,  3197
 -1078,  -832,  3962
 -1226,   275,  3532
 -1276,   581,  2615
 -1375,   662,  2034
 -1690,  1247,  1213
 -1512,  1015,   373
 -1147,   562,  -277
 -1186,   646,  -620
  -960,   234,  -666
  -657,  -127,  -619
  -547,  -235,  -428
  -330,  -665,  -275
  -286, -1235,    26
  -478, -1562,   541
  -830, -1704,  1220
 -1027, -1486,  2197
  -994, -1420,  2425
  -782, -1331,  2948
 -1005,  -180,  3582
 -1054,   384,  2993
 -1062,   539,  2315
 -1249,   818,  2162
 -1424,   977,  1450
 -1198,   708,   713
 -1011,   626,    85
 -1117,   761,  -421
  -860,   351,  -430
  -541,  -102,  -464
  -538,  -236,  -534
  -426,  -720,  -204
  -261, -1214,   -21
  -575, -1243,    90
  -897, -1555,   797
 -1234, -1180,  2016
  -938, -1745,  2167
  -869, -1092,  3404
  -864,    42,  3671
 -1078,  1148,  3447
 -1234,  1074,  2797
 -1323,   772,  2124
 -1619,   952,  1356
 -1648,   807,   423
 -1695,   844,   -73
 -1693,   700,  -517
 -1219,   -64,  -492
  -885,  -472,  -686
  -697,  -710,  -326
  -406, -1153,  -191
  -365, -1375,  -137
  -616, -1595,   -33
 -1064, -1461,  1313
 -1017, -1927,  2413
  -801, -2225,  2877
  -899, -1229,  3434
  -931,  -230,  2871
 -1204,   686,  2898
 -1559,  1339,  2357
 -1686,  1529,  1353
 -1332,   715,   464
 -1195,   431,   -54
 -1421,   878,  -447
 -1314,   627,  -671
