 -704,    27,  1062
  -721,   279,  1002
  -661,   634,  1106
  -476,   698,  1129
  -339,   653,  1060
  -346,   662,   990
  -307,   552,  1006
  -299,   517,   987
  -357,   621,  1041
  -390,   645,   976
  -403,   588,   976
  -456,   505,  1044
  -507,   399,  1030
  -390,   139,  1202
  -388,   -92,  1122
  -616,   -78,   992
  -669,  -191,   948
  -377,  -501,   956
  -264,  -520,   944
  -216,  -609,  1032
    45,  -997,  1178
    62,  -911,  1128
    67,  -703,  1006
   135,  -739,   939
   124,  -757,   882
   -21,  -622,   928
  -335,   -98,   968
  -465,   448,   880
  -447,   953,   987
  -405,  1172,  1073
  -374,  1077,  1079
  -279,   680,  1208
  -183,   -21,  1334
   -73,  -602,  1194
   266,  -950,   978
   347,  -873,   782
    36,  -463,   713
  -111,   -70,   697
  -113,   503,   939
  -367,  1320,  1420
  -470,  1027,  1439
  -131,  -111,  1227
   268, -1088,   935
   175, -1004,   708
     2,  -695,   763
   -93,  -510,   801
  -169,  -125,   797
  -155,   561,  1112
  -291,  1266,  1428
  -414,  1262,  1392
  -257,   428,  1248
   -88,  -502,  1149
   214, -1299,   866
   217, -1296,   675
    37,  -803,   634
   -65,  -253,   437
   -78,   423,   863
  -168,  1110,  1468
  -250,  1206,  1542
  -284,   712,  1421
  -210,  -223,  1260
   273, -1360,   939
   258, -1270,   659
   -27,  -804,   726
  -157,  -388,   705
  -120,   256,   794
   -74,  1054,  1219
  -135,  1234,  1381
  -123,   742,  1267
  -222,    54,  1213
   -71,  -933,  1105
   167, -1425,   844
    32, -1078,   728
  -135,  -527,   659
   -52,   -43,   659
    42,   602,  1114
  -117,  1194,  1361
  -213,  1199,  1378
  -218,   707,  1368
  -187,  -113,  1240
   116, -1210,  1022
   241, -1524,   745
    34, -1074,   703
   -99,  -547,   683
   -10,    28,   760
    45,   655,  1085
  -107,  1167,  1318
  -235,  1143,  1376
  -267,   602,  1351
  -102,  -461,  1222
   325, -1623,   907
   260, -1492,   670
    -8,  -860,   720
  -111,  -269,   677
   -55,   304,   776
   -73,   780,  1043
  -157,  1230,  1295
  -314,  1337,  1410
  -251,   645,  1321
   -70,  -475,  1185
   316, -1473,   955
   318, -1469,   741
    78, -1053,   693
   -87,  -507,   763
   -64,    29,   879
   -74,   640,  1084
  -206,  1239,  1334
  -350,  1303,  1449
  -329,   721,  1374
     9,  -385,  1046
   357, -1318,   773
   284, -1369,   784
   120, -1032,   797
    24,  -534,   766
   -79,   266,   943
  -203,   957,  1220
  -331,  1226,  1347
