  -783,  -429,  1977
  -649,  -761,  2275
  -781,  -673,  2251
  -941,  -623,  1832
  -989,  -694,  1408
  -960,  -691,  1275
  -982,  -619,  1141
  -989,  -458,   886
  -865,  -415,   665
  -737,  -340,   649
  -669,  -256,   374
  -566,   -19,   290
  -385,    40,   121
  -139,   -15,   -71
    28,    -8,    30
   119,   -33,    45
   134,   -34,   -55
   157,    42,  -130
   143,   -85,    52
   129,  -107,    99
    33,  -146,   376
  -109,  -312,   490
  -131,  -312,   700
  -251,  -423,  1026
  -398,  -335,  1125
  -416,  -167,  1105
  -351,  -438,  1155
  -480,  -261,  1081
  -461,  -333,  1253
  -433,  -391,  1451
  -452,  -407,  1467
  -404,  -334,  1687
  -372,  -304,  1608
  -341,  -316,  1602
  -269,  -419,  1755
  -286,  -502,  1874
  -432,  -441,  1828
  -616,  -401,  1723
  -649,  -541,  1570
  -711,  -597,  1624
  -782,  -518,  1280
  -765,  -360,  1018
  -679,  -408,   994
  -627,  -375,   729
  -500,  -307,   358
  -305,  -192,   175
   -77,  -115,   128
    63,  -171,   111
    68,   -44,    82
    96,    96,   -28
   170,   -18,    21
   194,    18,    52
   223,    29,   115
   147,  -218,   257
    83,  -115,   467
     7,  -240,   636
   -45,  -151,   647
   -91,  -204,   960
  -121,  -391,   929
  -244,   -35,   997
  -286,   -99,   907
  -325,  -166,   971
  -360,  -220,  1105
  -443,  -319,  1280
  -508,  -263,  1347
  -560,  -263,  1535
  -534,  -320,  1601
  -445,  -388,  1923
  -418,  -478,  2115
  -530,  -343,  2076
  -556,  -309,  1930
  -548,  -360,  1674
  -527,  -393,  1611
  -540,  -389,  1606
  -101,   -96,   417
    22,  -115,   376
    78,    28,   337
    42,    29,   383
    23,   135,   176
    81,   132,   115
   114,    41,   165
    -4,   190,   133
    22,   186,   233
    25,     0,   456
    18,   -89,   462
  -112,    26,   610
  -192,   -12,   292
   -81,  -160,   413
  -128,  -315,   364
  -270,   -98,   651
  -518,  -356,   863
  -854,  -187,   967
 -1000,  -125,  1185
  -842,  -228,  1104
  -857,  -294,  1000
  -827,  -398,  1228
  -935,  -420,  1372
 -1031,  -546,  1686
 -1195,  -490,  2105
 -1216,  -311,  2208
 -1144,  -353,  1958
 -1148,  -394,  1643
 -1131,  -330,  1325
 -1065,  -399,  1141
  -987,  -367,   957
  -804,  -421,   875
  -695,  -548,  1033
  -737,  -415,   935
  -671,  -241,   824
  -555,  -216,   565
  -399,   -51,   225
  -134,   -50,   -74
    70,   -90,   -23
   114,     0,   -48
    86,    61,     7
    67,   128,   123
    89,    86,   256
    78,  -176,   361
  -156,  -108,   507
  -253,   101,   653
  -254,  -172,   749
  -306,  -155,   662
  -367,  -127,   549
  -451,  -169,   648
  -514,  -241,   720
  -588,  -191,   823
  -618,  -194,   954
  -547,  -376,  1164
  -383,  -654,  1597
  -365,  -601,  2178
  -418,  -621,  2361
  -562,  -551,  2262
  -718,  -549,  1917
  -763,  -603,  1562
  -826,  -508,  1285
  -795,  -443,  1108
  -694,  -419,   897
  -698,  -173,   691
  -517,  -100,   533
  -339,  -182,   340
  -277,    26,    93
  -158,    58,   -73
    24,   -80,  -178
    52,   -24,  -230
    64,   118,  -132
   119,     7,   113
    39,  -219,   256
  -116,   -61,   230
  -235,   -13,   385
  -275,  -109,   495
  -264,  -334,   809
  -398,  -276,  1179
  -391,  -250,  1209
  -356,  -421,  1408
  -392,  -372,  1500
  -340,  -368,  1544
  -219,  -496,  1613
  -155,  -467,  1673
   -50,  -449,  1749
    95,  -538,  1871
   182,  -674,  1964
    68,  -540,  2085
   -75,  -610,  1899
  -192,  -645,  1641
  -340,  -611,  1669
  -496,  -568,  1514
  -600,  -460,  1119
  -574,  -402,  1028
  -524,  -445,   750
  -504,  -200,   451
  -391,   -16,   195
  -194,  -120,     5
   -57,  -107,   -28
   -15,    15,    14
   -15,    51,   -29
     3,   -28,   -55
    13,   -68,    10
    22,  -103,   236
  -105,  -259,   426
  -153,  -111,   670
  -167,  -239,   747
  -221,  -308,   911
  -210,  -368,  1130
  -206,  -479,  1235
  -219,  -409,  1375
  -252,  -260,  1455
  -303,  -345,  1343
  -365,  -428,  1194
  -382,  -448,  1117
  -235,  -507,  1332
  -118,  -609,  1692
   143,  -684,  2010
   189,  -616,  2447
   -99,  -480,  2238
  -252,  -573,  1826
  -322,  -666,  1554
  -451,  -577,  1486
  -573,  -473,  1418
  -647,  -382,  1209
  -628,  -346,  1051
  -446,  -492,   932
  -331,  -416,   758
  -268,  -192,   706
  -133,  -135,   665
   -92,   -64,   505
   -88,   112,   342
    -3,    23,   177
    11,   -31,  -147
    39,     7,  -369
   153,   -70,  -195
   144,  -181,  -103
   -88,   -53,   104
  -124,   109,   183
  -137,  -243,   529
  -156,  -138,   610
  -285,  -279,   909
  -347,  -331,  1131
  -385,  -357,  1323
  -455,  -235,  1377
  -393,  -315,  1575
  -493,  -211,  1620
  -491,  -204,  1499
  -279,  -336,  1623
  -116,  -436,  1880
   -57,  -364,  2190
     8,  -250,  2448
  -106,  -372,  2385
  -393,  -165,  2041
  -510,  -208,  1715
  -613,  -364,  1625
  -661,  -465,  1406
  -657,  -355,  1177
  -542,  -310,   981
  -391,  -409,   813
  -366,  -153,   557
  -227,   -89,   387
   -72,  -183,   294
   -18,  -138,    87
   -97,    -3,   -30
  -162,   103,  -240
   -97,   113,  -199
     2,   -92,   -46
     1,  -139,   -33
   -89,   -83,   207
  -276,    24,   325
  -353,   -52,   708
  -438,  -274,  1050
  -562,  -191,  1114
  -629,  -249,  1318
  -587,  -462,  1460
  -643,  -360,  1545
  -697,  -174,  1553
  -614,  -270,  1649
  -379,  -515,  1836
  -386,  -433,  2131
  -423,  -395,  2371
  -508,  -375,  2230
  -590,  -405,  2091
  -744,  -477,  1857
  -859,  -433,  1547
  -864,  -441,  1314
  -823,  -381,  1019
  -708,  -342,   732
  -605,  -170,   723
  -453,  -107,   454
  -269,   -52,   244
   -94,   -58,   330
    39,    13,   315
    64,    27,   204
    81,    87,   168
    80,    76,    79
   106,    83,    27
    88,    -1,   127
   -24,    90,   181
    16,   185,   247
    58,  -127,   592
   -76,    36,   710
  -145,   157,   787
  -181,  -125,  1012
  -313,   117,   939
  -285,   -37,  1028
  -351,   -42,   877
  -360,     0,  1022
  -500,  -134,  1225
  -651,   -45,  1122
  -617,    -7,  1452
  -425,  -202,  1709
  -307,  -141,  1919
  -298,   109,  2073
  -201,   128,  2190
  -171,   -30,  2093
  -288,    -7,  1972
  -476,     7,  1848
  -577,   -76,  1679
  -633,  -113,  1432
  -668,    -8,  1334
  -582,    28,  1107
  -408,    39,  1055
  -282,   -39,   915
  -179,    32,   668
  -123,   204,   587
    73,   120,   557
   230,   -50,   298
   195,    22,   386
    97,    95,   262
    28,   135,   152
   -19,   152,   237
    39,   196,   310
   140,   294,   405
   221,   199,   469
   241,   209,   643
   167,   363,   789
   211,   162,   737
   240,   217,   646
   147,   419,   524
   144,   275,   621
   128,   386,   904
    22,   403,   921
    30,   250,   995
    61,   222,  1214
   -27,   298,   922
   -64,   410,  1339
   -12,   298,  1650
  -112,   449,  1802
   -87,   618,  1861
   133,   272,  1470
    51,   508,  1330
    79,   708,  1391
   182,   384,  1287
    44,   469,  1343
   -91,   430,  1176
    43,   231,  1026
    26,   273,   963
   -23,   305,   736
    25,   186,   615
  -178,   123,   -97
  -151,     6,  -291
   -94,     7,  -210
   -55,   -52,    93
  -244,   -20,   549
  -434,   177,   901
  -232,   114,   801
   -12,  -113,   793
   -10,   -83,   962
  -309,  -154,  1060
  -368,  -158,  1354
  -387,  -355,  1874
  -417,  -380,  2227
  -445,  -270,  2311
  -484,  -216,  2023
  -535,  -115,  2159
  -405,  -198,  1961
  -485,   -97,  1592
  -694,   129,  1105
  -548,   -13,   374
  -261,   -85,   -72
   -87,   173,    87
    66,   -68,  -112
   107,    61,   -74
   -50,   195,  -233
  -132,   147,  -407
  -192,   -50,  -292
  -264,    22,   505
  -184,  -205,   677
  -280,   -87,  1112
  -165,  -207,  1774
  -147,  -566,  1085
   -65,  -376,  2016
  -214,  -539,  2599
  -632,    37,  3144
  -620,  -211,  2609
  -576,  -364,  2158
  -774,   -85,  1902
  -720,   -71,  1365
  -478,  -172,   461
  -385,    81,  -136
  -170,    41,  -395
    53,    14,  -500
   231,   103,  -483
   296,    44,  -445
   220,   -25,  -337
    77,  -104,  -214
   -11,  -305,   127
  -231,  -264,   945
  -398,  -489,   891
  -457,  -830,  1733
  -576,  -668,  2634
  -733,  -435,  2484
  -780,  -112,  3348
  -549,  -400,  2183
  -409,  -170,  2056
  -483,  -263,  2280
  -571,  -156,  1255
  -387,  -123,   288
  -253,  -194,   -62
  -117,   -62,  -211
    72,    -5,  -290
    86,    20,  -366
    86,    77,  -424
    16,    30,  -491
   -38,  -141,  -184
  -202,  -175,   145
  -162,  -218,   671
  -306,  -257,   834
  -246,  -633,  1739
  -518, -1108,  1510
  -684,  -623,  3221
  -762,  -559,  3442
  -629,  -423,  2531
  -644,  -735,  3010
  -961,  -638,  2362
  -933,  -487,  1700
  -605,  -579,   564
  -440,  -332,  -507
  -255,    73,  -888
    89,    19, -1152
   200,    96, -1096
   139,    52,  -929
    76,  -346,  -648
   -50,  -365,  -208
  -127,  -166,    16
  -344,  -721,    -1
  -733,  -696,   861
 -1133, -1386,  1997
 -1274,  -981,  3923
  -969,  -567,  3768
  -884,  -254,  3335
  -655,  -479,  2746
  -694,  -784,  2803
  -794,  -658,  2057
  -888,  -574,  1410
  -925,  -553,  -188
  -782,     6,  -767
  -371,    37,  -801
   153,  -116,  -887
   227,   -57,  -937
    54,   -73,  -890
   -94,  -201,  -644
  -229,  -253,  -306
  -333,  -376,  -224
  -653,  -750,   547
  -952,  -372,  2014
  -634,  -610,  1781
  -474,  -961,  2665
  -548,  -782,  3383
  -797,  -285,  3717
  -629,  -414,  3157
  -664,  -490,  2751
